code,name,country,lat,lon
JPNKD,Nakada,JP,26.9254276,127.9477644
JPNKJ,"Nakahama, Kyoto",JP,35.7595503,135.1792211
JPNKK,Nakakoshiki,JP,31.8362952,129.8673463
JPNKL,"Nakama, Kagoshima",JP,28.3342073,129.9611163
JPNKM,"Nakama, Okinawa",JP,26.2436367,127.7295077
JPNKN,Nakanoura,JP,32.9037853,129.0695822
JPNKO,Nanko,JP,34.6175934,135.4064691
JPNKR,Nakiri,JP,34.2825739,136.8917513
JPNKS,Nakanoshima,JP,29.8418723,129.8669386
JPNKX,Nakanosaku,JP,36.958694,140.951583
JPNKY,Nakayama,JP,34.5557462,131.7162961
JPNKZ,Nakashima,JP,33.9396929,134.6712255
JPNMA,"Nagahama, Kagoshima",JP,31.7039725,129.7359609
JPNMC,Nakamichi,JP,38.3005894,140.3231447
JPNMI,Nomi,JP,36.4392262,136.5424414
JPNMK,Nomaike,JP,31.4125401,130.1346767
JPNMT,Nakaminato,JP,33.5229949,135.8288638
JPNNK,Nenokuchi,JP,40.4791963,140.9402915
JPNNO,Nanao,JP,37.0521078,136.946461
JPNOA,Nago,JP,26.58333,127.96667
JPNOB,Nobeoka,JP,32.5823063,131.6649034
JPNOH,Nohara,JP,35.5705864,135.42957
JPNOJ,Onojo,JP,33.53333,130.48333
JPNON,Nonohama,JP,38.3941033,141.4669996
JPNQH,Noho,JP,26.9955613,127.9250568
JPNRO,Narao,JP,35.371296,134.5401125
JPNRS,Narushima,JP,35.6037085,138.5484209
JPNRU,Naruto,JP,34.1725784,134.608408
JPNSA,Nagashima,JP,34.2056684,136.3252815
JPNSB,Nishibe,JP,34.250163,133.1346714
JPNSK,Nishiki,JP,34.446839,135.340696
JPNSM,Nishimura,JP,36.32842,133.2932675
JPNSR,Noshiro,JP,40.2118417,140.0271517
JPNST,Nishikata,JP,31.271133,130.614411
JPNSU,"Nagasu, Oita",JP,33.571022,131.38108
JPNSX,Nasa,JP,36.561627,136.6568822
JPNTO,Nishitokyo,JP,35.7261366,139.5380347
JPNTY,Nanatsuyama,JP,32.5556758,131.2912345
JPNUM,Numazu,JP,35.0957963,138.8633946
JPNUR,Nishiura,JP,35.0159375,138.8365795
JPNWA,Nyugawa,JP,33.939885,133.080878
JPNYA,Nishinomiya,JP,34.7377745,135.3413128
JPOAA,Okada,JP,38.2534408,140.9778644
JPOAD,Onoaida,JP,30.2412913,130.5561375
JPOAR,Oarai,JP,36.3133375,140.5747222
JPOAX,Oma,JP,41.5226631,140.9048407
JPOBB,"Obama, Nagasaki",JP,32.9704987,129.0382433
JPOBE,"Obe, Ehime",JP,34.1043852,132.9296297
JPOBM,"Obama, Fukui",JP,35.4938281,135.7446614
JPODM,Odomari,JP,41.2159268,140.5269616
JPODS,Odeshima,JP,34.4772264,134.1179719
JPOFT,Ohfunato,JP,39.081944,141.708889
JPOGA,Ogasawara,JP,27.0942961,142.1918887
JPOGC,Ongachi,JP,28.3554058,129.3968546
JPOGF,Ogifushi,JP,42.2064909,142.6879683
JPOGH,Oginohama,JP,38.375385,141.447722
JPOGI,"Ogi, Niigata",JP,37.8091228,138.2637119
JPOGK,"Ogi, Kagawa",JP,34.4250543,134.060021
JPOHA,"Ohama, Kagawa",JP,34.2350363,133.6098978
JPOHM,"Ohama, Ehime",JP,33.898157,133.222401
JPOHO,Ohi,JP,33.364155,130.873395
JPOHT,Ohata,JP,41.1282536,141.276425
JPOII,"Ogi, Ishikawa",JP,37.3005794,137.2258547
JPOIS,Oiso,JP,35.3068949,139.3113254
JPOIT,Oita,JP,33.2393864,131.6096524
JPOIU,"Okiura, Hiroshima",JP,34.2158895,132.899499
JPOJI,Ojika,JP,33.1910309,129.0588966
JPOJM,Omosu,JP,35.0168469,138.8845749
JPOJO,Osako,JP,34.6937569,135.5014539
JPOKB,"Okubo, Tokyo",JP,35.7046389,139.7052761
JPOKC,"Okitsu, Chiba",JP,35.138264,140.2500081
JPOKG,Okogi,JP,34.2754053,133.1454949
JPOKI,Oki,JP,33.2142786,130.4405376
JPOKJ,Okayama,JP,34.6553944,133.9194595
JPOKK,Okinokojima,JP,32.6540275,131.8228011
JPOKM,Okamoto,JP,35.6245311,139.6178249
JPOKN,Okinajima,JP,35.1227775,138.9123958
JPOKU,Oku,JP,26.8355786,128.2873964
JPOKW,"Okawa, Wakayama",JP,34.3078714,135.0898551
JPOMA,Aomi,JP,35.61667,139.78333
JPOMC,Omachi,JP,36.675716,138.267366
JPOMH,Omotehama,JP,38.3246122,141.466467
JPOMI,Omi,JP,34.2605537,132.9979664
JPOMJ,Omura,JP,32.9002281,129.9585055
JPOMO,Omoto,JP,39.8316009,141.9741189
JPOMR,Okamura,JP,34.1871643,132.8785124
JPOMS,Omishima,JP,34.2404612,132.9942181
JPOMT,Ominato,JP,41.2626858,141.1285797
JPOMU,Omuta,JP,33.047013,130.464155
JPOMW,Omonawa,JP,27.6757563,128.9669824
JPOMY,Omiyaji,JP,32.388716,130.167167
JPOMZ,Omaezaki,JP,34.6380966,138.128013
JPONA,Onahama,JP,36.954631,140.904106
JPOND,Onoda,JP,33.9525122,131.1735844
JPONG,Onagawa,JP,38.4456238,141.4431399
JPONI,Onishi,JP,34.537937,135.8241463
JPONJ,Oniike,JP,32.539397,130.16719
JPONO,Onomichi,JP,34.4088519,133.2051549
JPONW,Oniwaki,JP,45.1343745,141.3018607
JPONX,OnomichiItozaki,JP,34.383333,133.166667
JPOOA,"Oura, Saga",JP,33.41518,129.8643207
JPOOB,Obatake,JP,33.9670975,132.1653775
JPOOJ,"Okubo, Kagoshima",JP,31.816509,130.8416677
JPOOO,Ozu,JP,34.3879947,132.4884168
JPOOR,Oura/Kasaoka,JP,34.000094,132.77919
JPOOW,"Okawa, Nagasaki",JP,32.7663286,128.6826467
JPOPA,Oppama,JP,35.3,139.61667
JPORN,Orino,JP,34.2026365,134.4798338
JPORR,Oura/Uchinoura,JP,34.000094,132.77919
JPORX,Oura/Marugame,JP,34.3879603,133.7660208
JPOSA,Osaka,JP,34.66667,135.5
JPOSD,Oshidomari,JP,45.2285927,141.2293903
JPOSE,Osoe,JP,35.4956344,133.1834951
JPOSG,Ogi,JP,33.28333,130.2
JPOSJ,"Otsu, Ibaraki",JP,36.307649,139.975194
JPOSK,"Osaki, Miyagi",JP,38.5776571,140.9557224
JPOSL,"Oshima, Yamaguchi",JP,34.5013695,131.4104558
JPOSM,"Ôshima, Nagasaki",JP,33.071634,129.7816563
JPOSN,Osaki/Mitsushima,JP,34.3161121,129.2239594
JPOSX,"Osaki, Kagoshima",JP,31.443611,130.984002
JPOTA,Otao,JP,32.8560092,130.6493534
JPOTJ,Otsuchi,JP,39.3584659,141.9001305
JPOTK,Otake,JP,34.2378742,132.2223092
JPOTM,Otomi,JP,35.540155,135.5058071
JPOTO,Osato,JP,38.4243176,141.0044439
JPOTR,Otaru,JP,43.1906806,140.9946021
JPOTU,"Otsu, Shiga",JP,35.017785,135.854812
JPOTW,Otawa,JP,35.2113123,139.9467291
JPOUA,Oura/Ariake,JP,32.505408,130.357744
JPOUK,"Osaka, Tottori",JP,35.4945398,134.358479
JPOUM,Omu,JP,44.5827629,142.9618064
JPOUR,Oura/Kamitsushima,JP,33.0398059,129.0911686
JPOWA,Owase,JP,34.0707815,136.1911394
JPOYB,Oyabu,JP,34.533817,133.963046
JPOZU,Ozuku,JP,36.0924314,138.8036504
JPOZX,Ozaki,JP,34.7058514,133.8172048
JPQSG,"Saga, Saga",JP,33.2635,130.300833
JPRAU,Rausu,JP,44.0218752,145.1897435
JPRBN,Noboribetsu,JP,42.45,141.16667
JPRHK,Reihoku,JP,32.5132708,130.0548066
JPRKO,Rokko Island,JP,34.6882634,135.2703825
JPRMI,Rumoi,JP,43.941029,141.6368171
JPRND,Ronden,JP,36.875715,136.88891
JPRYA,Ryuo,JP,35.058228,136.1183245
JPRYO,Ryotsu,JP,38.083333,138.441667
JPSAB,Saba,JP,34.4295827,131.3195312
JPSAE,Saiki,JP,32.9601732,131.8996704
JPSAG,Saganoseki,JP,33.253565,131.884078
JPSAJ,Saijo,JP,33.9194466,133.1813268
JPSAK,Sakai,JP,34.5737364,135.4828866
JPSAM,Samani,JP,42.1277124,142.9340389
JPSAN,Sanbonmatsu,JP,34.2528729,134.3389016
JPSAO,Sato,JP,28.4521283,129.6816087
JPSAT,Sakate,JP,34.4584876,134.3324495
JPSAU,Sakitsu,JP,32.313414,130.021246
JPSAW,Sagawa,JP,35.3010104,133.4762063
JPSAZ,Saza,JP,33.2175801,129.6483486
JPSBH,Shibetsu,JP,43.65,145.11667
JPSBK,Sakaisenboku,JP,34.56875,135.445611
JPSBS,Shibushi,JP,31.4953083,131.0456478
JPSBU,Shibaura,JP,35.6442553,139.7498802
JPSBY,Shibayama,JP,35.6930984,140.4141402
JPSCR,Shichirui,JP,35.5750089,133.2191816
JPSDJ,"Sendai, Miyagi",JP,38.2677554,140.8691498
JPSDK,Shitooke,JP,28.3573979,130.0224638
JPSDS,Sendaishinko,JP,38.268222,140.869417
JPSDU,Sodegaura,JP,35.4296688,139.9544661
JPSDZ,Saidaiji,JP,34.6621914,134.0411536
JPSEB,Seibu,JP,34.674542,137.6662304
JPSEI,Seki,JP,35.48333,136.91667
JPSEN,Satsumasendai,JP,31.81667,130.25
JPSEQ,Se/Izuhara,JP,36.7360866,138.4304551
JPSES,Sesoko,JP,26.6468546,127.8174519
JPSET,Seto,JP,35.2238601,137.0840005
JPSEZ,Sezaki,JP,35.5415552,135.3502276
JPSGA,"Saga, Kochi",JP,33.0779891,133.1002848
JPSGE,Suge,JP,33.066051,132.411616
JPSGI,Shigetomi,JP,34.8558866,132.3054569
JPSGJ,Sagi,JP,34.7179767,137.6958162
JPSGM,Sendaishiogama,JP,38.270722,141.024472
JPSGR,Sagara,JP,34.684121,138.204052
JPSGW,Segawa,JP,32.965738,130.606583
JPSGX,Sonogi,JP,33.0370956,129.9172018
JPSHG,"Shinagawa, Tokyo",JP,35.6,139.71667
JPSHH,"Shirahama, Kagoshima",JP,28.1976051,129.2724538
JPSHJ,Shinko,JP,43.1703039,141.0539436
JPSHK,Shinkiba,JP,35.6365788,139.8297747
JPSHN,Shingu,JP,33.7241003,135.9930029
JPSHR,Shari,JP,43.9124057,144.6720651
JPSHS,Shimonoseki,JP,33.9577116,130.9415455
JPSHU,Shushi,JP,34.6118067,129.4273138
JPSID,Shido,JP,34.3168829,134.1715707
JPSIH,"Shirahama, Okinawa",JP,26.66188,128.1082678
JPSIK,Shikamachi,JP,33.287082,129.615396
JPSIM,Shimama,JP,30.4609677,130.8677666
JPSIN,Shiinoki,JP,37.8411703,140.9018491
JPSIR,"Shirahama, Nagasaki",JP,33.012964,129.1817307
JPSJA,"Sai, Aomori",JP,41.4298178,140.858905
JPSJI,"Shishijima, Kagawa",JP,34.2709452,133.6768588
JPSJM,"Shishijima, Kagoshima",JP,32.279931,130.237079
JPSJR,Shiroko,JP,37.24788,140.262736
JPSKB,Shibukawa,JP,34.463222,133.896047
JPSKD,Sakaide,JP,34.3166804,133.8604011
JPSKK,Sakaki,JP,32.8767482,132.7039356
JPSKM,Shikama,JP,34.800111,134.665805
JPSKN,Shikinejima,JP,34.3273209,139.2189324
JPSKO,Sakoshi,JP,34.7694053,134.4368648
JPSKT,Sakata,JP,38.9147229,139.8364101
JPSKU,Shiraku,JP,36.7227964,140.1380527
JPSKY,Sekiya,JP,37.915905,139.01465
JPSKZ,Shikokuchuo,JP,33.98333,133.55
JPSMA,Souma,JP,35.5938438,139.5921632
JPSMB,Shimabara,JP,32.788084,130.3705411
JPSMD,"Shimoda, Shizuoka",JP,34.679528,138.945305
JPSME,Same,JP,35.2102145,136.3373198
JPSMH,Shimohisage,JP,32.9381023,132.5120314
JPSMI,Sumie,JP,33.569678,131.358999
JPSMJ,Shinmoji,JP,33.86667,130.98333
JPSMM,Shimamaki,JP,42.7009654,140.0616404
JPSMN,Sakaiminato,JP,35.5391751,133.2318575
JPSMO,"Shimoda, Kochi",JP,32.9451591,132.9899016
JPSMT,Shimotsu,JP,34.111375,135.128912
JPSMU,Sakimui,JP,43.8242193,145.0815909
JPSMY,Sumiyoshi,JP,30.6802965,130.9553749
JPSMZ,Shimizu,JP,35.0990798,138.9027103
JPSNA,Sonai/Yonaguni,JP,24.469841,123.0035318
JPSNE,Sone,JP,33.8346041,130.9579504
JPSNI,Sonai/Taketomi,JP,24.3894966,123.7467987
JPSNJ,Shinojima,JP,34.6762608,137.0041761
JPSNK,"Shinkawa, Kagoshima",JP,32.235565,130.4441
JPSNM,Sanami,JP,35.438834,135.999765
JPSNN,Shonan,JP,35.3071468,139.4850343
JPSNO,Shitanoe,JP,33.1573367,131.8192102
JPSNR,Shukunoura,JP,32.8962906,129.048779
JPSNW,Shinokawa,JP,28.2253252,129.2953491
JPSNX,Sanagi,JP,34.3381047,133.6259201
JPSNZ,Shinzaike,JP,34.2416103,135.2013458
JPSOG,Sogo,JP,34.7489047,134.2937104
JPSOH,Shiohama,JP,35.6634824,139.8077876
JPSOO,Shimonokae,JP,32.883493,132.9441674
JPSOT,Sotodomari/Nishiumi,JP,32.9367857,132.4769193
JPSOY,Soya,JP,45.4865081,141.8816685
JPSOZ,Sozu,JP,34.919541,137.819505
JPSRA,Shiraki,JP,33.229532,131.867086
JPSRJ,Shiro,JP,36.3038513,133.2218885
JPSRO,Shiraoi,JP,42.5514527,141.3558669
JPSRS,Shirose,JP,38.1415099,138.4460163
JPSRT,Shirakata,JP,34.2413294,133.72809
JPSRX,"Shirahama, Chiba",JP,34.908194,139.899222
JPSRZ,Sakurajima,JP,31.5885088,130.6659596
JPSSA,Shimotsuura,JP,32.471736,130.310191
JPSSB,Sasebo,JP,33.1799965,129.7152872
JPSSE,Sasue,JP,32.16118,130.129229
JPSSI,Sashiki,JP,32.3019064,130.5038774
JPSSJ,Shisakajima,JP,34.1073985,133.1850243
JPSSK,Saizaki,JP,34.348481,133.067756
JPSSM,Shishimi,JP,34.515751,129.3191027
JPSSN,Sasuna,JP,34.6323958,129.3956637
JPSSS,Saikai,JP,32.93333,129.65
JPSSU,Sensyu,JP,34.43333,135.25
JPSSZ,Shimada,JP,34.83333,138.18333
JPSTA,Sata,JP,35.6320167,135.9837912
JPSTB,Shitaba,JP,33.185312,132.450232
JPSTD,Setoda,JP,34.3049846,133.0882147
JPSTE,Satoura,JP,34.1722931,134.6297157
JPSTI,Shimotsui,JP,34.444792,133.784906
JPSTJ,Shikata,JP,34.6518523,133.9164022
JPSTN,Setana,JP,42.4171909,139.8830051
JPSTO,Sakito,JP,33.0046065,129.545091
JPSTR,Shirotori,JP,34.2325929,134.3440688
JPSTT,"Seto, Kagoshima",JP,32.1040629,130.1692706
JPSTU,Suttsu,JP,42.791029,140.2289507
JPSTZ,Saitozaki,JP,33.6619932,130.3560614
JPSUG,Suga,JP,35.358808,133.03202
JPSUH,"Sumoto, Hyogo",JP,34.3429508,134.8954223
JPSUK,Sukumowan,JP,32.91667,132.71667
JPSUM,Suminoe,JP,43.1843663,141.003563
JPSUR,Sugeura,JP,35.5639256,133.1742922
JPSUS,Susa,JP,34.6205342,131.618109
JPSUU,Sugawa,JP,35.354669,136.406705
JPSUW,Suwa,JP,36.0391748,138.11398
JPSUZ,Susaki,JP,33.400826,133.2829594
JPSWA,Shimokawaguchi,JP,32.7882131,132.8413933
JPSXM,Sunami,JP,34.348806,133.113839
JPSXT,"Seto, Kagawa",JP,34.116334,133.636321
JPSXZ,Nakanoto,JP,36.98333,136.9
JPSYA,"Shioya, Okinawa",JP,26.3497675,127.858758
JPSYD,Sanyo Onoda Yamaguchi,JP,34.08333,131.18333
JPSYM,Sonoyama,JP,34.974604,135.888694
JPSYO,Shoura,JP,32.24774,130.171858
JPSZG,Shizugawa,JP,38.6829135,141.4450478
JPSZI,Shinjima,JP,31.6180182,130.7231499
JPSZK,Senzaki,JP,34.4019603,131.1998231
JPSZU,Shizuura,JP,41.4883526,140.0196788
JPTAD,Tadotsu,JP,34.2716875,133.7601435
JPTAE,Tanabe,JP,33.7278991,135.3777917
JPTAG,Tagi,JP,35.8761357,139.3799524
JPTAJ,Tajiri,JP,31.0095228,130.667299
JPTAK,Takamatsu,JP,34.3425592,134.0465338
JPTAM,Tamano,JP,34.491942,133.9460028
JPTAN,Tanagawa,JP,34.3194951,135.1228984
JPTAO,Tago,JP,34.802931,138.7687614
JPTAQ,Taira,JP,33.2692192,129.1328072
JPTAR,Tahara,JP,34.1749292,132.5000057
JPTAS,Takeshiki,JP,34.2980152,129.2980742
JPTAT,Tatsugo,JP,28.4132973,129.5893008
JPTAW,Tannowa,JP,34.3335481,135.1740191
JPTAZ,Tai,JP,34.8814108,135.736029
JPTBN,Tachibana,JP,33.6981518,134.4325756
JPTBO,Tobo,JP,33.48333,129.93333
JPTBR,Tabira,JP,33.366361,131.274383
JPTBT,Tobata/Kitakyushu,JP,33.88333,130.83333
JPTBU,Tabu,JP,33.433778,132.180209
JPTCH,Tsuchiura,JP,36.0786297,140.2045934
JPTDN,Tadanoumi,JP,34.340474,133.002777
JPTDT,Tairadate,JP,41.1645371,140.6366515
JPTEA,Takena,JP,28.1527195,129.2324996
JPTEE,Take,JP,31.5817988,130.5377491
JPTEI,Tei,JP,33.5046338,133.4065747
JPTER,Teuri,JP,44.4275666,141.3167075
JPTEU,Teuchi,JP,31.6379092,129.7022107
JPTGC,Toguchi,JP,28.3680567,129.5796633
JPTGO,Tagonoura,JP,35.136,138.671889
JPTHM,Tanohama,JP,34.5699594,129.2923772
JPTHR,Takehara,JP,34.3418377,132.9070476
JPTHS,Toyohashi,JP,34.769123,137.391461
JPTIA,Taisha,JP,35.119812,138.920766
JPTIS,Teishi,JP,34.6334833,138.8841162
JPTJI,Takarajima,JP,29.1547361,129.2052816
JPTJJ,Tomamae,JP,44.3060923,141.6527851
JPTJK,Takashima/Masuda,JP,34.835675,131.836001
JPTJM,Tojima,JP,33.204696,132.363142
JPTJO,"Toshima, Hyogo",JP,34.5470386,134.9303974
JPTJR,"Tajiri, Tottori",JP,35.484045,133.8530297
JPTJS,Tokashiki,JP,26.1973527,127.3643273
JPTKA,Tokai,JP,35.0228927,136.9023574
JPTKD,Takada,JP,33.5623548,131.433786
JPTKE,Takeno,JP,35.6566588,134.7675617
JPTKH,Takahama/Amakusa,JP,32.936231,130.459367
JPTKI,Taki,JP,34.4785428,136.5113483
JPTKK,Takaoka,JP,36.7362147,137.0187306
JPTKM,Takuma,JP,34.2350363,133.6098978
JPTKR,Tokoro,JP,44.1206877,144.0697932
JPTKS,Tokushima,JP,34.0698307,134.5550353
JPTKT,Taketoyo,JP,34.8510184,136.9149138
JPTKU,Takuno,JP,35.1680204,132.4112119
JPTKY,Tokuyama,JP,34.0444151,131.7967453
JPTKZ,Takezaki,JP,35.1847484,133.159803
JPTMA,Tomari/Shiribeshi,JP,43.0631282,140.4990026
JPTME,Tomie,JP,32.6124117,128.7713957
JPTMI,Tsukumi,JP,33.0722942,131.861347
JPTMJ,Takami,JP,34.3155333,133.6773387
JPTMK,Tomakomai,JP,42.6341039,141.6054899
JPTMM,Tomiku,JP,33.6069352,131.6832358
JPTMN,Tamanoura,JP,32.6320656,128.6106992
JPTMO,"Tomioka, Kumamoto",JP,32.522256,130.029398
JPTMR,"Tomari, Okinawa",JP,26.2247558,127.6870872
JPTMS,"Tamatsu, Ehime",JP,33.925796,133.201258
JPTMU,Tomitsu,JP,32.762817,130.199684
JPTMZ,Tarumizu,JP,31.4926939,130.7012264
JPTNB,Takanabe,JP,32.128128,131.5034055
JPTND,Tonda,JP,34.0728708,131.7612112
JPTNI,Tsuneishi,JP,34.389211,133.30212
JPTNK,Tanasoko,JP,32.414427,130.333898
JPTNO,Tonosho,JP,34.4862397,134.1859682
JPTNR,"Tanoura, Kumamoto",JP,32.3585166,130.5155582
JPTNU,Tanoura/Kitakyushu,JP,33.9590921,131.0037731
JPTNY,Taniyama,JP,31.484338,130.4998389
JPTOA,Toyo,JP,33.91667,133.08333
JPTOB,Toba,JP,34.4812985,136.8434721
JPTOC,Togane,JP,35.56667,140.36667
JPTOG,Togi,JP,37.1273306,136.7306927
JPTOI,Toi,JP,33.213456,131.542539
JPTOJ,Toga,JP,39.9621661,139.7123827
JPTOK,Tokachi,JP,42.6523727,142.9939063
JPTOS,Toyamashinko,JP,36.760833,137.192778
JPTOT,Totoro,JP,35.4943948,134.2219282
JPTOU,Touyo,JP,43.8317542,142.0206632
JPTOX,Toshima/Tokyo,JP,34.51667,139.26667
JPTOY,Toyama,JP,36.6957569,137.2136215
JPTRC,Tsuruuchi,JP,34.3348263,134.0147746
JPTRG,Tsuruga,JP,35.6445135,136.0734634
JPTRO,Tororo,JP,32.455391,130.058159
JPTRR,Tomariura,JP,32.846091,132.6749879
JPTRU,"Tsurumi, Okayama",JP,34.7059582,134.199774
JPTRZ,Terazu/Yatsuka,JP,35.5023426,133.174161
JPTSG,Takasago,JP,34.7661373,134.7906805
JPTSH,Tsushi,JP,34.4086968,134.7805862
JPTSI,Teshima,JP,34.479641,134.0703417
JPTSK,Tsurusaki,JP,33.2351443,131.6941998
JPTSM,Takashima/Nishisonogi,JP,35.3529199,136.0356518
JPTSO,Teshio,JP,44.8883845,141.7453842
JPTSS,Tasumi,JP,35.3677983,133.3800912
JPTST,Tsutsu,JP,34.1234603,129.185923
JPTSU,Tsu,JP,34.7341973,136.5153283
JPTSX,Takeshima,JP,30.8130961,130.4187816
JPTSZ,Tosashimizu,JP,32.7816213,132.9548557
JPTTJ,Tottori,JP,35.4943948,134.2219282
JPTTK,Tsuzuki Ku,JP,35.53333,139.56667
JPTTM,Tsutsumi,JP,35.1146978,135.9968595
JPTTS,"Tateishi, Kagawa",JP,34.3755438,133.724907
JPTTY,Tateyama,JP,34.9965304,139.8699838
JPTUB,Tsubame,JP,37.65,138.93333
JPTUD,Tsuda,JP,34.3004943,134.2404785
JPTUI,Tsui,JP,34.3175398,134.6897373
JPTUR,"Tanoura, Ehime",JP,34.1843949,133.0308356
JPTUS,Toyoshige,JP,35.5175323,133.5328095
JPTUU,Tsukumo,JP,34.367334,132.528868
JPTUZ,Tsuzu Yamaguchi,JP,34.05,132.2
JPTXD,Tokuyamakudamatsu,JP,34.0,131.76667
JPTXN,Tokoname,JP,34.895858,136.838323
JPTYA,Toyota,JP,35.08333,137.16667
JPTYH,"Toyohama, Kagawa",JP,34.074283,133.636392
JPTYJ,"Toyohama, Aichi",JP,34.7106706,136.9276178
JPTYN,Tsuiyama,JP,35.6517132,134.8331351
JPTYO,Tokyo,JP,35.68333,139.75
JPTYR,Toyoura,JP,42.5834863,140.7116417
JPTZA,Taiza,JP,35.7347373,135.0912647
JPTZU,Terazu/Matsue,JP,35.5023426,133.174161
JPUAO,Urago,JP,36.0906731,132.9871309
JPUBJ,Ube,JP,33.9518498,131.2472243
JPUCH,Uchiumi,JP,31.7508661,131.4616491
JPUCN,Uchinomi,JP,34.4988529,134.3144351
JPUCR,"Uchiura, Ishikawa",JP,37.2220382,136.9256212
JPUDD,Udo,JP,35.0607744,135.1942778
JPUDO,Udono,JP,33.7370188,136.0060215
JPUEC,Uechi,JP,26.4047472,127.737683
JPUGA,Uga,JP,34.6951233,133.0421755
JPUGU,Ugusu,JP,34.8462247,138.7829881
JPUHH,Uchihana,JP,26.9482206,127.9409516
JPUJI,Ujina,JP,34.365326,132.466085
JPUKB,Kobe,JP,34.68333,135.16667
JPUKJ,Ukejima,JP,28.0300675,129.2327365
JPUKN,Uken,JP,28.2807878,129.2970895
JPUKT,Ukitsu,JP,33.2937677,134.1465104
JPUMG,Umagoe,JP,34.5173698,134.2091591
JPUNO,Uno,JP,35.1964422,134.0278744
JPUNS,Unoshima,JP,35.5145217,138.7445508
JPUNT,Unten,JP,26.6874485,127.9992628
JPUOM,Uomi,JP,35.8539266,136.2861192
JPUOZ,"Uozu, Toyama",JP,36.8170731,137.4182725
JPURA,Ura,JP,34.5408894,134.9887315
JPURG,Uraga,JP,35.24746,139.716093
JPURH,Urahara,JP,28.2881133,129.9628329
JPURK,Urakawa,JP,42.1684998,142.7680974
JPURM,Uragami,JP,33.5609799,135.8967624
JPURS,Urasoko,JP,32.203657,130.161927
JPURU,Furumi,JP,35.4960971,134.2058727
JPUSA,Usa/Tosa,JP,33.4529276,133.436779
JPUSG,Ushigakubijima,JP,34.5086984,133.9728104
JPUSH,Ushimado,JP,34.6198794,134.1603052
JPUSI,Ushine,JP,34.222869,139.1277129
JPUSJ,Usujiri,JP,41.9355814,140.9445923
JPUSK,Usuki,JP,33.1261032,131.8048454
JPUSN,Usuno,JP,33.6299152,131.4858277
JPUST,Ushitsu,JP,37.3033619,137.1599366
JPUSU,Usunoura,JP,33.215218,129.612994
JPUTM,"Utsumi, Aichi",JP,34.7430407,136.8723106
JPUTZ,Utazu,JP,34.3105438,133.8256305
JPUUN,Unnan,JP,35.28333,132.9
JPUWA,Uwajima,JP,33.2232315,132.5606514
JPUZK,Uzuki,JP,36.2787126,133.3612883
JPWAD,Wadomari,JP,27.392124,128.6554414
JPWAI,Waita,JP,34.387646,129.3427706
JPWAK,Wakayama,JP,34.2342931,135.1783549
JPWAM,Wakamatsu/Kitakyushu,JP,33.88333,130.81667
JPWAN,Wan,JP,28.3172077,129.9383712
JPWAT,Watanoha,JP,38.4042814,141.3648079
JPWDA,Wada,JP,35.6163377,135.9435473
JPWJM,Wajima,JP,37.3909384,136.8995701
JPWKJ,Wakkanai,JP,45.415737,141.6739836
JPWKW,Wakinosawa,JP,41.1703845,140.8720422
JPWKZ,Wakizaki,JP,32.1672966,130.1905086
JPWMT,Wakimoto,JP,32.9306154,132.6468377
JPWNA,Wano,JP,28.4198627,129.7001266
JPWNI,Waniura,JP,34.6933208,129.4477629
JPWTU,"Wakamatsu, Nagasaki",JP,32.8886641,129.0106883
JPXCA,Niikappu,JP,42.36667,142.31667
JPYAA,Yanagi,JP,32.809237,131.158225
JPYAD,"Yamada, Iwate",JP,39.4676541,141.9490556
JPYAG,"Yagi, Hyogo",JP,34.6744118,134.9314754
JPYAM,Yamagawa,JP,31.1996799,130.6030122
JPYAN,Yanai,JP,33.9640825,132.101193
JPYAS,Yasumiya,JP,40.4284986,140.8946115
JPYAT,Yatsushiro,JP,32.5081425,130.6020211
JPYBK,Yobuko,JP,33.5397012,129.8939239
JPYBT,Yubetsu,JP,44.1515091,143.5730311
JPYCH,Yachiyo,JP,35.73333,140.1
JPYDM,Yudomari,JP,30.2374725,130.4736757
JPYGE,Yuge,JP,34.300715,133.275754
JPYGR,Yagishiri,JP,44.4352201,141.4058232
JPYHA,Yoshiura/Yunotsu,JP,35.0610913,132.3207301
JPYHI,Yoshiumi,JP,34.13333,133.03333
JPYIC,Yoichi,JP,43.1954132,140.7835618
JPYKK,Yokkaichi,JP,34.9648428,136.624845
JPYKS,Yokoshima/Kurahashi,JP,36.318688,139.995935
JPYKT,"Yokota, Hiroshima",JP,34.7194835,132.6566515
JPYMC,Yumachi,JP,35.430206,133.013432
JPYMD,"Yamada, Okayama",JP,34.6265156,133.8549244
JPYMG,Yamaguchi,JP,34.1781317,131.4737077
JPYNI,Yani,JP,28.4975571,129.6561813
JPYNN,Yanma,JP,28.2405626,129.4180012
JPYNT,Yunotsu,JP,35.1023562,132.3467797
JPYNZ,Yonouzu,JP,32.927741,131.989417
JPYOG,Yonegura,JP,34.6287138,133.8934249
JPYOK,Yokohama,JP,35.45,139.65
JPYOR,Yoro,JP,28.0437837,129.1625831
JPYOS,Yokosuka,JP,35.28333,139.66667
JPYOU,Youra,JP,33.075226,131.994074
JPYQD,Yamada,JP,34.432665,134.8203636
JPYRA,"Yura, Hyogo",JP,34.2987053,134.936037
